Row ID,Order Date,State,Category,Sub-Category,Product Name,Sales
4281,14/11/2015,New York,Office Supplies,Paper,"Adams Write n' Stick Phone Message Book, 11"" X 5 1/4"", 200 Messages",11.36
4282,14/11/2015,New York,Furniture,Chairs,"Safco Chair Connectors, 6/Carton",69.264
4283,20/12/2015,Indiana,Office Supplies,Labels,Avery 487,3.69
4284,20/12/2015,Indiana,Office Supplies,Binders,Ibico Ibimaster 300 Manual Binding System,1103.97
4285,21/11/2016,Texas,Furniture,Bookcases,O'Sullivan Manor Hill 2-Door Library in Brianna Oak,246.1328
4286,21/11/2016,Texas,Office Supplies,Labels,Self-Adhesive Address Labels for Typewriters by Universal,11.696
4287,21/11/2016,Texas,Technology,Copiers,Sharp 1540cs Digital Laser Copier,439.992
4288,28/12/2018,Tennessee,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black,64.784
4289,17/05/2016,Texas,Office Supplies,Binders,GBC Twin Loop Wire Binding Elements,33.28
4290,17/05/2016,Texas,Office Supplies,Paper,Things To Do Today Pad,14.088
4291,09/12/2018,California,Office Supplies,Art,Newell 314,11.16
4292,09/12/2018,California,Furniture,Tables,Bevis 36 x 72 Conference Tables,896.328
4293,09/12/2018,California,Office Supplies,Appliances,Harmony Air Purifier,189
4294,10/03/2018,Pennsylvania,Technology,Phones,Nokia Lumia 521 (T-Mobile),53.982
4295,22/10/2018,Oregon,Furniture,Tables,KI Conference Tables,177.225
4296,03/07/2018,California,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Brentwood Wall Clock",129.39
4297,04/09/2018,California,Office Supplies,Storage,"Rogers Jumbo File, Granite",54.32
4298,23/08/2018,Florida,Technology,Phones,Samsung Galaxy Mega 6.3,4367.896
4299,23/08/2018,Florida,Office Supplies,Paper,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",49.568
4300,23/08/2018,Florida,Office Supplies,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection,161.376
4301,23/08/2018,Florida,Furniture,Furnishings,"Eldon Regeneration Recycled Desk Accessories, Smoke",2.784
4302,23/08/2018,Florida,Office Supplies,Paper,"Ampad Evidence Wirebond Steno Books, 6"" x 9""",8.72
4303,22/08/2015,Ohio,Office Supplies,Art,Faber Castell Col-Erase Pencils,3.912
4304,04/10/2017,Texas,Office Supplies,Envelopes,Laser & Ink Jet Business Envelopes,59.752
4305,26/10/2015,Washington,Furniture,Furnishings,Tenex Chairmats For Use With Carpeted Floors,63.92
4306,26/10/2015,Washington,Technology,Phones,Vtech CS6719,383.96
4307,28/06/2017,California,Office Supplies,Binders,Recycled Pressboard Report Cover with Reinforced Top Hinge,7.752
4308,28/06/2017,California,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,33.568
4309,04/11/2015,California,Technology,Phones,Polycom SoundPoint Pro SE-225 Corded phone,666.344
4310,04/11/2015,California,Furniture,Tables,"Bevis Round Conference Table Top, X-Base",573.728
4311,04/11/2015,California,Office Supplies,Binders,Cardinal EasyOpen D-Ring Binders,21.936
4312,04/11/2015,California,Office Supplies,Paper,Xerox 2000,19.44
4313,04/11/2015,California,Technology,Machines,Hewlett-Packard Deskjet D4360 Printer,447.968
4314,08/09/2015,New York,Office Supplies,Appliances,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,16.78
4315,25/06/2016,California,Office Supplies,Art,Staples in misc. colors,20.96
4316,25/06/2016,California,Office Supplies,Binders,"GBC Velobind Prepunched Cover Sets, Regency Series",88.752
4317,25/06/2016,California,Office Supplies,Storage,Tennsco Regal Shelving Units,304.23
4318,26/07/2016,California,Office Supplies,Envelopes,Airmail Envelopes,167.86
4319,07/12/2018,Virginia,Furniture,Furnishings,DAX Wood Document Frame.,82.38
4320,29/12/2015,New Mexico,Technology,Phones,Mediabridge Sport Armband iPhone 5s,23.976
4321,29/12/2015,New Mexico,Office Supplies,Storage,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,33.29
4322,14/02/2016,Ohio,Office Supplies,Binders,GBC Standard Therm-A-Bind Covers,14.952
4323,14/02/2016,Ohio,Technology,Phones,Google Nexus 5,323.982
4324,14/02/2016,Ohio,Office Supplies,Binders,Acco Hanging Data Binders,2.286
4325,14/02/2016,Ohio,Office Supplies,Art,Newell 315,14.352
4326,14/02/2016,Ohio,Technology,Accessories,Belkin F8E887 USB Wired Ergonomic Keyboard,71.976
4327,25/01/2017,New Jersey,Office Supplies,Art,"Dixon Ticonderoga Maple Cedar Pencil, #2",9.21
4328,25/01/2017,New Jersey,Office Supplies,Paper,"Telephone Message Books with Fax/Mobile Section, 4 1/4"" x 6""",18
4329,01/04/2018,New York,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",42.93
4330,03/10/2018,Florida,Office Supplies,Paper,Xerox 208,15.552
4331,03/10/2018,Florida,Office Supplies,Appliances,Hoover Portapower Portable Vacuum,17.92
4332,01/09/2018,Washington,Technology,Accessories,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,19.99
4333,01/09/2018,Washington,Office Supplies,Binders,Avery Metallic Poly Binders,22.92
4334,21/12/2016,Florida,Technology,Accessories,Memorex Micro Travel Drive 4 GB,50.88
4335,21/12/2016,Florida,Office Supplies,Envelopes,"Recycled Interoffice Envelopes with Re-Use-A-Seal Closure, 10 x 13",27.312
4336,20/12/2016,Arizona,Office Supplies,Envelopes,#6 3/4 Gummed Flap White Envelopes,7.92
4337,20/12/2016,Arizona,Furniture,Furnishings,Nu-Dell Float Frame 11 x 14 1/2,14.368
4338,27/11/2016,California,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,107.97
4339,27/11/2016,California,Office Supplies,Paper,"Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate",113.82
4340,27/08/2018,Tennessee,Office Supplies,Paper,Xerox 217,5.184
4341,22/03/2015,Indiana,Office Supplies,Art,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",16.28
4342,17/12/2018,Virginia,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,544.38
4343,19/03/2018,California,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",19.824
4344,19/03/2018,California,Technology,Phones,Jawbone MINI JAMBOX Wireless Bluetooth Speaker,657.504
4345,19/03/2018,California,Technology,Accessories,Logitech K350 2.4Ghz Wireless Keyboard,99.54
4346,19/03/2018,California,Technology,Accessories,Logitech Wireless Marathon Mouse M705,199.96
4347,18/09/2017,New York,Furniture,Chairs,Global Leather Executive Chair,631.782
4348,18/09/2017,New York,Furniture,Furnishings,DAX Two-Tone Silver Metal Document Frame,60.72
4349,24/11/2018,Arizona,Office Supplies,Binders,GBC Recycled Grain Textured Covers,20.724
4350,24/11/2018,Arizona,Office Supplies,Storage,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,415.872
4351,11/04/2018,Ohio,Office Supplies,Storage,Sterilite Officeware Hinged File Box,16.768
4352,11/04/2018,Ohio,Technology,Accessories,Kingston Digital DataTraveler 32GB USB 2.0,27.12
4353,10/12/2018,California,Technology,Phones,Jackery Bar Premium Fast-charging Portable Charger,95.84
4354,10/12/2018,California,Office Supplies,Paper,Xerox 225,12.96
4355,24/11/2018,North Carolina,Office Supplies,Binders,Avery Durable Slant Ring Binders,19.008
4356,04/12/2016,Tennessee,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,1598.058
4357,04/12/2016,Tennessee,Office Supplies,Art,Deluxe Chalkboard Eraser Cleaner,36.96
4358,11/12/2018,Illinois,Office Supplies,Paper,Xerox 21,10.368
4359,11/12/2018,Illinois,Furniture,Furnishings,Electrix Halogen Magnifier Lamp,77.72
4360,11/12/2018,Illinois,Furniture,Chairs,GuestStacker Chair with Chrome Finish Legs,520.464
4361,21/05/2017,Rhode Island,Office Supplies,Paper,Easy-staple paper,111.96
4362,17/02/2018,Louisiana,Technology,Phones,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,29.16
4363,20/05/2018,North Dakota,Office Supplies,Art,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,131.94
4364,20/05/2018,North Dakota,Office Supplies,Art,"BIC Brite Liner Highlighters, Chisel Tip",25.92
4365,20/05/2018,North Dakota,Office Supplies,Storage,Fellowes High-Stak Drawer Files,704.76
4366,20/05/2018,North Dakota,Office Supplies,Fasteners,Staples,7.41
4367,20/05/2018,North Dakota,Office Supplies,Art,"Binney & Smith inkTank Desk Highlighter, Chisel Tip, Yellow, 12/Box",21.5
4368,11/09/2018,Illinois,Office Supplies,Fasteners,Acco Hot Clips Clips to Go,10.528
4369,11/09/2018,Illinois,Office Supplies,Paper,Xerox 1927,20.544
4370,05/11/2017,Indiana,Office Supplies,Binders,Premium Transparent Presentation Covers by GBC,104.9
4371,05/11/2017,Indiana,Office Supplies,Art,Prismacolor Color Pencil Set,39.68
4372,05/11/2017,Indiana,Office Supplies,Labels,Avery 503,51.75
4373,23/07/2018,Indiana,Office Supplies,Art,"Quartet Omega Colored Chalk, 12/Pack",11.68
4374,23/07/2018,Indiana,Technology,Accessories,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 30/Pack",159.75
4375,18/11/2017,Ohio,Office Supplies,Appliances,Holmes 99% HEPA Air Purifier,103.968
4376,25/04/2015,California,Furniture,Furnishings,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",303.25
4377,25/04/2015,California,Office Supplies,Appliances,Kensington 6 Outlet MasterPiece HOMEOFFICE Power Control Center,270.72
4378,25/04/2015,California,Furniture,Chairs,GuestStacker Chair with Chrome Finish Legs,1487.04
4379,30/11/2016,Kentucky,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",17.48
4380,30/11/2016,Kentucky,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel  Envelopes, Gray",71.88
4381,25/10/2016,California,Office Supplies,Art,Boston 19500 Mighty Mite Electric Pencil Sharpener,60.45
4382,25/10/2016,California,Furniture,Tables,Balt Solid Wood Rectangular Table,253.176
4383,20/07/2016,Illinois,Office Supplies,Binders,Avery Durable Binders,2.88
4384,20/07/2016,Illinois,Furniture,Bookcases,O'Sullivan Cherrywood Estates Traditional Barrister Bookcase,384.944
4385,20/07/2016,Illinois,Technology,Phones,Pyle PMP37LED,153.584
4386,20/07/2016,Illinois,Furniture,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",913.43
4387,27/10/2017,California,Office Supplies,Appliances,Staple holder,43.92
4388,27/10/2017,California,Office Supplies,Binders,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",25.032
4389,20/11/2018,New York,Office Supplies,Paper,Xerox 1968,46.76
4390,20/11/2018,New York,Furniture,Bookcases,"Sauder Camden County Collection Libraries, Planked Cherry Finish",183.968
4391,20/11/2018,New York,Technology,Phones,Samsung Galaxy Mega 6.3,1259.97
4392,20/11/2018,New York,Office Supplies,Art,Boston KS Multi-Size Manual Pencil Sharpener,68.97
4393,08/09/2017,Texas,Office Supplies,Art,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,70.368
4394,08/09/2017,Texas,Technology,Phones,"Belkin SportFit Armband For iPhone 5s/5c, Fuchsia",59.96
4395,20/07/2015,Ohio,Office Supplies,Storage,Fellowes Neat Ideas Storage Cubes,25.984
4396,20/07/2015,Ohio,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,27.36
4397,15/11/2017,California,Technology,Phones,Polycom SoundPoint IP 450 VoIP phone,361.376
4398,07/07/2015,Pennsylvania,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",172.186
4399,07/07/2015,Pennsylvania,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",69.008
4400,17/03/2017,Maryland,Office Supplies,Envelopes,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",199.9
4401,17/03/2017,Maryland,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,901.95
4402,17/03/2017,Maryland,Furniture,Furnishings,Electrix Halogen Magnifier Lamp,971.5
4403,26/12/2017,Colorado,Office Supplies,Art,SANFORD Major Accent Highlighters,11.328
4404,02/09/2015,New York,Office Supplies,Art,SANFORD Major Accent Highlighters,21.24
4405,05/07/2016,Pennsylvania,Technology,Accessories,HP Standard 104 key PS/2 Keyboard,34.8
4406,05/07/2016,Pennsylvania,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,38.976
4407,20/11/2017,Indiana,Office Supplies,Paper,"Ampad Poly Cover Wirebound Steno Book, 6"" x 9"" Assorted Colors, Gregg Ruled",9.08
4408,20/11/2017,Indiana,Office Supplies,Paper,Xerox 189,314.55
4409,20/11/2017,Indiana,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",4.91
4410,06/05/2015,California,Office Supplies,Labels,Staple-on labels,5.78
4411,06/05/2015,California,Office Supplies,Art,Model L Table or Wall-Mount Pencil Sharpener,107.94
4412,21/06/2015,New York,Office Supplies,Paper,"Message Book, Phone, Wirebound Standard Line Memo, 2 3/4"" X 5""",19.65
4413,21/06/2015,New York,Technology,Phones,GE 2-Jack Phone Line Splitter,617.97
4414,21/06/2015,New York,Office Supplies,Appliances,"Holmes Cool Mist Humidifier for the Whole House with 8-Gallon Output per Day, Extended Life Filter",59.7
4415,19/08/2018,Massachusetts,Office Supplies,Binders,Fellowes PB300 Plastic Comb Binding Machine,387.99
4416,29/11/2015,California,Technology,Phones,Wilson SignalBoost 841262 DB PRO Amplifier Kit,575.92
4417,29/11/2015,California,Office Supplies,Fasteners,Staples,30.4
4418,09/04/2018,Michigan,Office Supplies,Binders,GBC Recycled Regency Composition Covers,478.24
4419,20/12/2015,Ohio,Furniture,Furnishings,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,190.848
4420,17/12/2015,Ohio,Office Supplies,Binders,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,5.484
4421,17/11/2016,Illinois,Office Supplies,Supplies,Acme Box Cutter Scissors,40.92
4422,04/03/2015,Florida,Office Supplies,Art,"BIC Brite Liner Highlighters, Chisel Tip",15.552
4423,18/05/2018,Georgia,Office Supplies,Appliances,"Acco Six-Outlet Power Strip, 4' Cord Length",17.24
4424,18/05/2018,Georgia,Furniture,Bookcases,Hon 4-Shelf Metal Bookcases,302.94
4425,18/05/2018,Georgia,Technology,Phones,QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3,34.75
4426,18/05/2018,Georgia,Office Supplies,Binders,Poly Designer Cover & Back,113.94
4427,18/05/2018,Georgia,Technology,Phones,Apple EarPods with Remote and Mic,55.98
4428,22/09/2018,New Mexico,Office Supplies,Paper,Southworth 25% Cotton Linen-Finish Paper & Envelopes,27.18
4429,21/03/2018,Oklahoma,Furniture,Chairs,"Global Leather and Oak Executive Chair, Black",1805.88
4430,14/09/2018,New Jersey,Office Supplies,Art,Boston Home & Office Model 2000 Electric Pencil Sharpeners,70.95
4431,03/11/2017,Kentucky,Office Supplies,Fasteners,Advantus Plastic Paper Clips,20
4432,03/11/2017,Kentucky,Office Supplies,Art,Economy #2 Pencils,7.98
4433,03/11/2017,Kentucky,Furniture,Furnishings,Magna Visual Magnetic Picture Hangers,24.1
4434,03/11/2017,Kentucky,Office Supplies,Art,Boston 16750 Black Compact Battery Pencil Sharpener,8.75
4435,03/11/2017,Kentucky,Furniture,Tables,Global Adaptabilities Conference Tables,842.94
4436,03/05/2017,Illinois,Office Supplies,Binders,Heavy-Duty E-Z-D Binders,2.182
4437,03/05/2017,Illinois,Office Supplies,Art,Newell 316,27.384
4438,03/05/2017,Illinois,Office Supplies,Appliances,Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors,26.406
4439,27/12/2017,Texas,Office Supplies,Paper,Xerox 214,10.368
4440,27/12/2017,Texas,Office Supplies,Paper,"It's Hot Message Books with Stickers, 2 3/4"" x 5""",23.68
4441,22/07/2017,Michigan,Technology,Accessories,Plantronics Audio 995 Wireless Stereo Headset,109.95
4442,22/07/2017,Michigan,Office Supplies,Storage,Fellowes Staxonsteel Drawer Files,965.85
4443,22/07/2017,Michigan,Office Supplies,Art,Avery Hi-Liter Smear-Safe Highlighters,29.2
4444,22/07/2017,Michigan,Office Supplies,Paper,Xerox 192,32.4
4445,16/11/2015,Indiana,Office Supplies,Envelopes,"#10 White Business Envelopes,4 1/8 x 9 1/2",78.35
4446,16/11/2015,Indiana,Office Supplies,Paper,Xerox 1954,31.68
4447,16/11/2015,Indiana,Office Supplies,Binders,Wilson Jones Active Use Binders,29.12
4448,16/11/2015,Indiana,Office Supplies,Storage,"File Shuttle II and Handi-File, Black",169.45
4449,19/06/2016,California,Furniture,Furnishings,Eldon 200 Class Desk Accessories,12.56
4450,19/06/2016,California,Office Supplies,Paper,Xerox 231,6.48
4451,19/06/2016,California,Office Supplies,Envelopes,Cameo Buff Policy Envelopes,186.69
4452,04/07/2017,California,Furniture,Furnishings,"Master Caster Door Stop, Brown",25.4
4453,04/07/2017,California,Office Supplies,Envelopes,"Inter-Office Recycled Envelopes, Brown Kraft, Button-String,10"" x 13"" , 100/Box",43.96
4454,04/07/2017,California,Furniture,Bookcases,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",1279.165
4455,04/07/2017,California,Office Supplies,Storage,Eldon Shelf Savers Cubes and Bins,27.92
4456,03/09/2016,California,Furniture,Chairs,Office Star - Ergonomically Designed Knee Chair,129.568
4457,03/09/2016,California,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",6.368
4458,07/08/2018,California,Office Supplies,Paper,Xerox 1891,244.55
4459,13/03/2018,Colorado,Office Supplies,Supplies,Martin Yale Chadless Opener Electric Letter Opener,1332.496
4460,28/09/2018,Colorado,Furniture,Furnishings,Dana Halogen Swing-Arm Architect Lamp,32.776
4461,28/09/2018,Colorado,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",147.184
4462,28/09/2018,Colorado,Technology,Accessories,Lenovo 17-Key USB Numeric Keypad,54.384
4463,28/09/2018,Colorado,Office Supplies,Binders,GBC DocuBind P50 Personal Binding Machine,76.776
4464,28/09/2018,Colorado,Office Supplies,Paper,Xerox 1992,14.352
4465,28/09/2018,Colorado,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,209.792
4466,07/08/2016,Idaho,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",3.304
4467,24/11/2018,New York,Office Supplies,Art,"Crayola Anti Dust Chalk, 12/Pack",16.38
4468,24/11/2018,New York,Office Supplies,Envelopes,Ames Color-File Green Diamond Border X-ray Mailers,167.96
4469,24/11/2018,New York,Furniture,Bookcases,O'Sullivan Plantations 2-Door Library in Landvery Oak,321.568
4470,24/11/2018,New York,Office Supplies,Paper,Xerox 214,12.96
4471,08/05/2018,Pennsylvania,Furniture,Chairs,"Global Armless Task Chair, Royal Blue",128.058
4472,29/09/2018,Ohio,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",63.686
4473,29/09/2018,Ohio,Technology,Accessories,Logitech G700s Rechargeable Gaming Mouse,239.976
4474,29/09/2018,Ohio,Furniture,Tables,Riverside Furniture Stanwyck Manor Table Series,344.22
4475,29/09/2018,Ohio,Office Supplies,Paper,Xerox 227,15.552
4476,29/09/2018,Ohio,Furniture,Furnishings,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,21.248
4477,29/09/2018,Ohio,Office Supplies,Paper,Xerox 1928,8.448
4478,22/10/2018,Oklahoma,Office Supplies,Storage,Fellowes Recycled Storage Drawers,333.09
